,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
1179365,id1179365,1,2016-01-16 01:33:42,2016-01-16 01:55:09,1,-74.00655364990234,40.74380111694336,-73.93999481201173,40.81155395507813,N,1287
699647,id699647,1,2016-04-06 10:44:49,2016-04-06 10:56:47,1,-73.97820281982422,40.75259399414063,-73.9921646118164,40.7491455078125,N,718
800578,id800578,2,2016-03-30 15:06:17,2016-03-30 15:33:16,1,-73.98616790771484,40.74042892456055,-73.872802734375,40.77434158325195,N,1619
662133,id662133,2,2016-03-10 09:37:31,2016-03-10 09:58:29,1,-73.9586181640625,40.76478958129883,-73.97918701171875,40.75410079956055,N,1258
1194653,id1194653,2,2016-04-03 02:56:28,2016-04-03 03:04:47,2,-73.98760986328125,40.75851821899415,-74.0019302368164,40.73782730102539,N,499
883165,id883165,2,2016-06-21 20:50:59,2016-06-21 20:56:43,1,-73.9959716796875,40.73295974731445,-74.00377655029298,40.722511291503906,N,344
918163,id918163,2,2016-04-15 21:06:19,2016-04-15 21:26:23,1,-73.97282409667969,40.75564575195313,-73.98601531982422,40.72271728515625,N,1204
83814,id083814,2,2016-05-23 22:40:09,2016-05-23 22:46:21,1,-73.98721313476562,40.75624084472656,-73.9981918334961,40.74050903320313,N,372
196813,id196813,2,2016-05-23 16:32:09,2016-05-23 16:39:14,1,-73.9759750366211,40.7449607849121,-73.98601531982422,40.72680282592773,N,425
261714,id261714,2,2016-03-09 14:22:40,2016-03-09 14:48:14,3,-73.95939636230467,40.79887008666992,-73.97704315185547,40.73897933959961,N,1534
540017,id540017,1,2016-01-22 21:57:52,2016-01-22 22:19:38,1,-73.96869659423827,40.76139831542969,-74.00446319580078,40.71920394897461,N,1306
246778,id246778,1,2016-01-11 18:14:09,2016-01-11 18:20:38,1,-73.9697036743164,40.75598526000977,-73.96366882324219,40.766883850097656,N,389
467436,id467436,2,2016-04-07 12:36:24,2016-04-07 12:53:36,2,-74.00639343261719,40.744571685791016,-73.98684692382812,40.7613410949707,N,1032
210927,id210927,2,2016-03-04 03:06:34,2016-03-04 03:35:33,1,-74.0031509399414,40.73360061645508,-73.93934631347656,40.83552932739258,N,1739
216827,id216827,1,2016-05-11 19:06:27,2016-05-11 19:20:15,1,-74.0040512084961,40.71315002441406,-73.99130249023438,40.7233772277832,N,828
1193924,id1193924,2,2016-03-10 15:08:09,2016-03-10 15:44:07,1,-73.86272430419923,40.76893615722656,-73.96175384521484,40.802188873291016,N,2158
1028861,id1028861,2,2016-01-02 11:47:24,2016-01-02 11:52:11,3,-73.97793579101562,40.72971725463867,-73.99168395996094,40.72655487060547,N,287
244598,id244598,1,2016-06-08 09:37:21,2016-06-08 10:12:54,1,-74.00065612792969,40.742225646972656,-73.9388427734375,40.7497673034668,N,2133
532063,id532063,1,2016-06-19 11:25:20,2016-06-19 11:35:06,1,-73.99054718017578,40.7307014465332,-73.97183227539062,40.7601318359375,N,586
723529,id723529,1,2016-02-29 17:25:16,2016-02-29 17:51:54,1,-73.96699523925781,40.7888298034668,-74.00038146972656,40.72396087646485,N,1598
704191,id704191,1,2016-06-22 02:10:08,2016-06-22 02:17:17,1,-73.98830413818358,40.72202682495117,-74.00890350341797,40.71618270874024,N,429
832370,id832370,1,2016-03-04 18:16:50,2016-03-04 18:27:17,1,-73.95381927490234,40.784812927246094,-73.97100067138672,40.79691696166992,N,627
1213725,id1213725,1,2016-06-05 16:31:49,2016-06-05 16:34:10,1,-73.98565673828125,40.73523712158203,-73.98966217041014,40.73183822631836,N,141
270183,id270183,2,2016-05-16 14:55:24,2016-05-16 15:00:28,1,-73.9564208984375,40.784088134765625,-73.96492004394531,40.792781829833984,N,304
919565,id919565,1,2016-03-18 22:42:51,2016-03-18 22:52:05,1,-73.98928070068358,40.736003875732415,-73.9791030883789,40.75003433227539,N,554
129777,id129777,2,2016-01-13 22:20:44,2016-01-13 22:29:42,1,-73.98626708984375,40.74597930908203,-74.00277709960938,40.74985885620117,N,538
53203,id053203,2,2016-01-10 20:58:00,2016-01-10 21:01:26,1,-73.97554779052734,40.78976440429688,-73.96835327148438,40.79317092895508,N,206
1222710,id1222710,1,2016-05-31 02:00:47,2016-05-31 02:02:50,1,-73.98844146728516,40.72309112548828,-73.99329376220702,40.72486877441406,N,123
651965,id651965,2,2016-04-02 23:20:23,2016-04-02 23:37:17,6,-73.95601654052734,40.7722053527832,-73.98764038085938,40.721843719482415,N,1014
1214359,id1214359,2,2016-04-17 07:57:36,2016-04-17 08:02:44,2,-74.00140380859375,40.75198745727539,-73.9845199584961,40.7698631286621,N,308
720730,id720730,1,2016-01-01 00:58:20,2016-01-01 01:12:39,1,-73.96367645263672,40.71853637695313,-73.98372650146483,40.7298583984375,N,859
893629,id893629,2,2016-01-27 14:36:12,2016-01-27 14:52:46,1,-73.97327423095702,40.749961853027344,-73.9912567138672,40.75048065185547,N,994
65808,id065808,1,2016-02-04 23:02:09,2016-02-04 23:22:45,1,-74.00426483154298,40.73043441772461,-73.94990539550781,40.71033477783203,N,1236
540458,id540458,2,2016-05-27 13:33:44,2016-05-27 13:55:59,1,-73.99036407470702,40.68910598754883,-73.97171783447266,40.74712371826172,N,1335
97461,id097461,2,2016-04-26 12:36:59,2016-04-26 12:44:38,1,-73.96695709228516,40.7613639831543,-73.96463012695312,40.75485610961913,N,459
1299057,id1299057,1,2016-04-25 17:21:32,2016-04-25 17:40:17,1,-73.96111297607422,40.77184295654297,-73.98946380615234,40.73023986816406,N,1125
808253,id808253,2,2016-01-15 02:29:29,2016-01-15 02:39:46,1,-73.99726867675781,40.72478866577149,-73.96482849121094,40.71683883666992,N,617
1270773,id1270773,2,2016-06-10 10:06:59,2016-06-10 10:23:07,1,-73.95440673828125,40.74151992797852,-73.95440673828125,40.74151992797852,N,968
212740,id212740,2,2016-06-29 12:17:42,2016-06-29 12:34:26,1,-73.94429779052734,40.78826141357422,-73.94222259521484,40.8224983215332,N,1004
604100,id604100,1,2016-02-24 20:14:12,2016-02-24 20:19:25,1,-73.99349212646483,40.73304748535156,-73.9935989379883,40.74168395996094,N,313
167507,id167507,1,2016-05-05 15:59:38,2016-05-05 16:19:01,1,-73.95127868652342,40.778785705566406,-73.97557067871094,40.75346374511719,N,1163
838188,id838188,2,2016-03-20 20:14:45,2016-03-20 20:24:31,1,-73.99747467041014,40.7447509765625,-73.97648620605469,40.750972747802734,N,586
858693,id858693,2,2016-04-19 09:09:11,2016-04-19 09:32:12,1,-73.9500503540039,40.77216720581055,-73.9771957397461,40.75891494750977,N,1381
952087,id952087,1,2016-02-28 01:58:01,2016-02-28 02:06:44,1,-73.98065948486328,40.7651252746582,-73.97782897949219,40.75005340576172,N,523
699050,id699050,2,2016-02-27 04:30:40,2016-02-27 04:43:22,5,-73.99848937988281,40.74531936645508,-73.98320007324219,40.78448867797852,N,762
659484,id659484,2,2016-01-02 18:00:05,2016-01-02 18:17:22,2,-74.00321960449219,40.74589157104492,-73.99591064453125,40.72067260742188,N,1037
1122790,id1122790,2,2016-01-02 23:53:24,2016-01-03 00:01:04,1,-73.98255920410156,40.742500305175774,-74.00092315673827,40.7463493347168,N,460
114562,id114562,2,2016-06-25 01:16:36,2016-06-25 01:23:04,6,-73.99214172363281,40.74509811401367,-73.98738861083984,40.76051712036133,N,388
1200507,id1200507,2,2016-04-30 17:59:12,2016-04-30 18:19:26,1,-73.97161865234375,40.7629508972168,-74.00375366210938,40.74317169189453,N,1214
1106381,id1106381,2,2016-06-25 11:42:08,2016-06-25 12:10:08,1,-73.97770690917969,40.77706909179688,-73.98931884765625,40.72626876831055,N,1680
1309611,id1309611,1,2016-04-22 15:30:23,2016-04-22 15:37:18,1,-74.00225067138672,40.73439407348633,-73.99685668945312,40.74142456054688,N,415
1200241,id1200241,2,2016-04-02 23:41:35,2016-04-02 23:44:28,2,-73.98580169677734,40.751373291015625,-73.97972869873048,40.76117706298828,N,173
453973,id453973,1,2016-01-13 09:23:28,2016-01-13 09:26:22,1,-74.00032806396483,40.74794387817383,-74.00526428222656,40.75118255615234,N,174
875105,id875105,1,2016-01-21 20:18:33,2016-01-21 20:35:57,1,-73.96720123291014,40.77212524414063,-73.94568634033203,40.81787872314453,N,1044
542274,id542274,1,2016-01-20 11:16:44,2016-01-20 11:28:47,1,-73.97032928466798,40.796730041503906,-73.95340728759766,40.788398742675774,N,723
912210,id912210,2,2016-05-09 20:29:56,2016-05-09 20:37:06,1,-73.98129272460938,40.76826095581055,-73.98306274414062,40.770301818847656,N,430
586838,id586838,2,2016-01-11 13:58:42,2016-01-11 14:11:28,1,-73.9950180053711,40.760440826416016,-73.9607696533203,40.766212463378906,N,766
298007,id298007,2,2016-06-17 21:34:09,2016-06-17 21:53:10,5,-74.0025634765625,40.72410202026367,-73.9813461303711,40.75362014770508,N,1141
30292,id030292,2,2016-01-05 18:53:39,2016-01-05 19:03:25,5,-73.97042083740234,40.75080871582031,-73.9677505493164,40.76033020019531,N,586
724974,id724974,1,2016-06-05 16:52:37,2016-06-05 17:05:06,2,-73.97771453857422,40.74634552001953,-73.95913696289062,40.775047302246094,N,749
163927,id163927,2,2016-03-22 22:07:39,2016-03-22 22:10:04,5,-73.990966796875,40.751548767089844,-73.99835205078125,40.75645065307617,N,145
639084,id639084,2,2016-02-29 09:23:13,2016-02-29 09:46:50,2,-73.98722839355469,40.76860809326172,-73.99463653564453,40.75033950805664,N,1417
603346,id603346,1,2016-04-23 22:03:12,2016-04-23 22:08:24,4,-73.97502136230467,40.790523529052734,-73.98133850097656,40.78057098388672,N,312
760489,id760489,2,2016-01-12 09:59:22,2016-01-12 10:02:37,1,-73.9849624633789,40.753379821777344,-73.97647094726562,40.765491485595696,N,195
1086958,id1086958,1,2016-03-16 18:45:13,2016-03-16 18:52:59,1,-73.99248504638672,40.753509521484375,-73.9793243408203,40.74992752075195,N,466
1213575,id1213575,1,2016-02-12 20:56:23,2016-02-12 21:06:57,1,-74.00460052490234,40.74166870117188,-73.98230743408203,40.739200592041016,N,634
337522,id337522,2,2016-06-25 16:27:34,2016-06-25 16:33:41,1,-73.98136901855469,40.73336410522461,-73.99234771728516,40.72125244140625,N,367
372976,id372976,2,2016-01-31 16:33:54,2016-01-31 16:48:36,1,-74.00005340576173,40.761512756347656,-73.993408203125,40.736289978027344,N,882
382081,id382081,1,2016-02-27 13:08:48,2016-02-27 13:32:29,1,-73.94873046875,40.782508850097656,-73.9656524658203,40.79116821289063,N,1421
921745,id921745,1,2016-04-04 14:28:01,2016-04-04 14:42:39,1,-73.97801208496094,40.75428771972656,-73.98892974853516,40.74540710449219,N,878
817204,id817204,2,2016-05-07 15:52:26,2016-05-07 15:59:42,1,-73.99056243896483,40.73329544067383,-73.98271179199219,40.72964096069336,N,436
978340,id978340,1,2016-04-25 22:46:54,2016-04-25 22:58:16,1,-73.96190643310547,40.76615524291992,-73.97836303710938,40.78902816772461,N,682
95251,id095251,2,2016-02-27 17:29:28,2016-02-27 17:34:54,1,-73.97994232177734,40.77077102661133,-73.98088836669923,40.78076934814453,N,326
413747,id413747,2,2016-01-21 13:04:51,2016-01-21 13:17:57,1,-73.97787475585938,40.742183685302734,-73.99777221679686,40.7362060546875,N,786
1271002,id1271002,2,2016-06-16 21:48:30,2016-06-16 21:51:29,1,-74.00057220458984,40.74238967895508,-73.99492645263672,40.750099182128906,N,179
616053,id616053,1,2016-02-17 10:40:16,2016-02-17 10:52:35,2,-73.96126556396483,40.80157852172852,-73.9859848022461,40.765449523925774,N,739
926296,id926296,1,2016-01-16 12:01:50,2016-01-16 12:14:47,1,-73.9739532470703,40.77912521362305,-73.98530578613281,40.74542617797852,N,777
1283154,id1283154,2,2016-01-12 17:50:54,2016-01-12 17:54:21,5,-73.98257446289062,40.73572158813477,-73.9892349243164,40.73422622680664,N,207
158855,id158855,2,2016-01-17 03:39:00,2016-01-17 03:43:29,1,-74.00041198730467,40.73025131225585,-74.00366973876955,40.73672103881836,N,269
221277,id221277,1,2016-05-23 18:38:06,2016-05-23 18:45:37,3,-73.97673034667969,40.75185775756836,-73.9886245727539,40.75649642944336,N,451
494006,id494006,1,2016-04-03 01:27:14,2016-04-03 01:30:45,1,-73.9825668334961,40.76172637939453,-73.99198150634766,40.765491485595696,N,211
792117,id792117,1,2016-02-25 14:53:01,2016-02-25 15:11:34,1,-73.98184967041014,40.76862716674805,-73.96282196044923,40.80586242675781,N,1113
890343,id890343,2,2016-03-11 18:03:06,2016-03-11 18:07:48,5,-73.97944641113281,40.776771545410156,-73.97032928466798,40.76789855957031,N,282
200206,id200206,2,2016-06-22 19:25:44,2016-06-22 19:31:41,1,-73.95526885986328,40.77972412109375,-73.94916534423827,40.77164077758789,N,357
379915,id379915,1,2016-05-18 12:55:30,2016-05-18 13:42:57,1,-73.99236297607422,40.74868774414063,-74.00959014892578,40.70403289794922,N,2847
783570,id783570,2,2016-04-17 23:33:34,2016-04-17 23:54:41,1,-73.86304473876955,40.768798828125,-73.9855728149414,40.755706787109375,N,1267
633718,id633718,2,2016-04-09 08:45:07,2016-04-09 08:49:29,1,-73.99332427978516,40.74718856811523,-73.97945404052734,40.749324798583984,N,262
686515,id686515,1,2016-05-19 12:29:24,2016-05-19 13:03:33,1,-74.00289916992188,40.76049041748047,-73.9608383178711,40.76322555541992,N,2049
832579,id832579,1,2016-03-25 20:16:27,2016-03-25 20:29:51,1,-73.99835205078125,40.7451400756836,-73.9742889404297,40.73704528808594,N,804
39398,id039398,2,2016-04-08 17:28:54,2016-04-08 17:44:36,1,-73.97555541992188,40.75143051147461,-74.00454711914062,40.74204635620117,N,942
52724,id052724,2,2016-03-02 13:18:42,2016-03-02 13:28:41,1,-73.9721450805664,40.74626541137695,-73.98377990722656,40.74272155761719,N,599
367295,id367295,2,2016-05-27 23:25:57,2016-05-27 23:46:07,1,-74.00630187988281,40.73382186889648,-73.95794677734375,40.71179962158203,N,1210
549436,id549436,1,2016-03-18 17:22:32,2016-03-18 17:51:41,1,-73.98934173583984,40.768367767333984,-73.99469757080078,40.76508331298828,N,1749
969425,id969425,2,2016-01-06 20:56:30,2016-01-06 20:59:53,1,-73.99687957763672,40.74234008789063,-74.00222778320312,40.73450088500977,N,203
547763,id547763,2,2016-05-04 19:44:38,2016-05-04 19:55:06,1,-73.9924087524414,40.763370513916016,-74.00057220458984,40.742500305175774,N,628
1032541,id1032541,2,2016-03-15 14:35:21,2016-03-15 15:08:21,5,-74.00701904296875,40.70507049560547,-73.9558334350586,40.781211853027344,N,1980
1105424,id1105424,2,2016-01-15 02:02:15,2016-01-15 02:25:49,1,-73.98835754394531,40.748878479003906,-73.94535064697266,40.75101089477539,N,1414
90244,id090244,1,2016-03-04 09:17:03,2016-03-04 09:20:02,1,-73.96066284179686,40.769935607910156,-73.95323944091797,40.77849578857422,N,179
1005431,id1005431,2,2016-04-26 14:45:21,2016-04-26 15:00:52,4,-73.96499633789062,40.75532913208008,-73.92050170898438,40.759681701660156,N,931
760468,id760468,1,2016-02-08 18:38:19,2016-02-08 18:58:55,1,-73.99188995361328,40.731834411621094,-73.9847412109375,40.68680953979492,N,1236
14728,id014728,2,2016-03-19 05:17:04,2016-03-19 05:35:34,1,-73.99217987060547,40.74070358276367,-73.98448181152342,40.67344665527344,N,1110
594803,id594803,1,2016-06-30 15:33:55,2016-06-30 16:24:42,1,-74.01396942138672,40.71363830566406,-73.97435760498048,40.75526428222656,N,3047
869367,id869367,2,2016-04-20 20:37:36,2016-04-20 20:49:08,2,-74.00310516357422,40.72764205932617,-74.00691986083984,40.70796203613281,N,692
202116,id202116,1,2016-05-01 07:44:26,2016-05-01 07:52:18,1,-73.9750747680664,40.790260314941406,-73.987548828125,40.76098251342773,N,472
378625,id378625,2,2016-03-17 13:01:11,2016-03-17 13:23:57,1,-73.99576568603516,40.76944351196289,-73.95429229736328,40.784004211425774,N,1366
113549,id113549,1,2016-05-11 09:48:20,2016-05-11 10:07:51,1,-73.98431396484375,40.76050567626953,-73.99370574951173,40.73573684692383,N,1171
533556,id533556,2,2016-02-26 15:16:46,2016-02-26 15:31:58,1,-73.98432922363281,40.7596549987793,-73.95394897460938,40.76683807373047,N,912
137768,id137768,1,2016-02-19 17:19:03,2016-02-19 17:51:15,1,-73.98217010498048,40.758975982666016,-73.87156677246094,40.77444839477539,N,1932
1116653,id1116653,1,2016-04-13 15:38:52,2016-04-13 15:41:47,1,-73.97415924072266,40.793907165527344,-73.96830749511719,40.8016014099121,N,175
394768,id394768,1,2016-02-29 13:21:40,2016-02-29 13:32:46,1,-74.0022735595703,40.75019454956055,-73.97816467285155,40.74544143676758,N,666
108323,id108323,1,2016-01-31 13:50:20,2016-01-31 13:58:14,2,-73.988525390625,40.73140335083008,-73.97430419921875,40.74907684326172,N,474
420623,id420623,1,2016-01-22 09:03:45,2016-01-22 09:20:48,1,-73.97348022460938,40.75740051269531,-73.99556732177734,40.7531623840332,N,1023
502160,id502160,1,2016-05-17 09:31:13,2016-05-17 09:34:22,1,-73.9615936279297,40.77706146240234,-73.96952056884766,40.78547286987305,N,189
739345,id739345,2,2016-01-16 09:30:27,2016-01-16 09:40:47,1,-73.98703765869139,40.73247146606445,-74.00697326660156,40.74264907836913,N,620
21903,id021903,2,2016-05-14 19:52:40,2016-05-14 19:59:29,2,-73.98277282714845,40.73945999145508,-73.97109985351562,40.74819946289063,N,409
280604,id280604,1,2016-05-14 07:46:18,2016-05-14 07:58:32,1,-73.97222137451173,40.7634391784668,-74.00064849853516,40.73562240600585,N,734
312730,id312730,1,2016-03-17 17:56:48,2016-03-17 18:12:50,1,-73.96612548828125,40.765045166015625,-73.95299530029298,40.78589630126953,N,962
77162,id077162,2,2016-05-12 13:43:23,2016-05-12 13:49:53,1,-73.98953247070312,40.74734497070313,-73.99032592773438,40.7551155090332,N,390
351901,id351901,1,2016-01-01 15:48:47,2016-01-01 16:02:11,1,-73.9661636352539,40.762306213378906,-73.9837646484375,40.75967788696289,N,804
670759,id670759,1,2016-05-27 07:18:55,2016-05-27 07:22:49,1,-73.98572540283203,40.72693252563477,-73.98960876464844,40.73443222045898,N,234
93661,id093661,2,2016-01-28 20:41:03,2016-01-28 20:48:25,2,-73.98731231689453,40.72926712036133,-73.98268127441406,40.74200820922852,N,442
1166493,id1166493,2,2016-05-26 11:00:34,2016-05-26 11:07:42,5,-73.94332122802734,40.74665832519531,-73.95619201660156,40.7317008972168,N,428
666686,id666686,2,2016-03-12 17:13:19,2016-03-12 17:15:46,6,-73.97322082519531,40.78504943847656,-73.98198699951173,40.77318954467773,N,147
591276,id591276,2,2016-04-04 09:47:34,2016-04-04 09:57:23,4,-73.98489379882812,40.73847961425781,-73.98648071289062,40.74502182006836,N,589
575011,id575011,1,2016-02-29 08:50:59,2016-02-29 09:39:39,1,-73.96656799316406,40.804443359375,-73.97621154785155,40.76570129394531,N,2920
714361,id714361,2,2016-02-28 23:53:32,2016-02-29 00:01:23,1,-73.98403930664062,40.73751068115234,-74.00347900390625,40.73004150390625,N,471
443350,id443350,1,2016-04-10 18:19:32,2016-04-10 18:33:52,1,-73.99138641357422,40.7501106262207,-73.97792053222656,40.72674560546875,N,860
1059976,id1059976,1,2016-01-07 08:59:56,2016-01-07 09:00:03,1,-73.86297607421875,40.76953887939453,-73.86298370361328,40.76953887939453,N,7
1058478,id1058478,1,2016-05-07 01:00:15,2016-05-07 01:18:15,1,-73.99781036376955,40.72945022583008,-73.95476531982422,40.77295684814453,N,1080
947866,id947866,1,2016-04-13 19:41:57,2016-04-13 19:50:46,1,-73.971435546875,40.754966735839844,-73.9486083984375,40.77806091308594,N,529
820020,id820020,1,2016-01-08 08:48:38,2016-01-08 09:00:56,1,-73.99005126953125,40.757179260253906,-73.9725112915039,40.76244354248047,N,738
1265490,id1265490,1,2016-06-30 20:12:45,2016-06-30 20:26:36,1,-73.98085021972656,40.76358413696289,-74.00130462646483,40.73699951171875,N,831
680272,id680272,1,2016-03-12 21:38:50,2016-03-12 21:49:42,1,-73.98231506347656,40.76377487182617,-73.99042510986328,40.751014709472656,N,652
182055,id182055,2,2016-05-17 10:10:32,2016-05-17 10:37:52,1,-73.98348236083984,40.75675964355469,-73.96453094482422,40.75895690917969,N,1640
747234,id747234,2,2016-03-13 00:45:14,2016-03-13 01:00:44,5,-73.987548828125,40.7198486328125,-73.97514343261719,40.75184631347656,N,930
1173266,id1173266,2,2016-01-16 18:26:47,2016-01-16 18:36:37,2,-74.0022735595703,40.73974990844727,-74.00927734375,40.74769973754883,N,590
1262596,id1262596,2,2016-04-28 09:02:55,2016-04-28 09:45:44,1,-73.94439697265625,40.78788757324219,-73.98773193359375,40.75471496582031,N,2569
352501,id352501,1,2016-03-02 07:45:29,2016-03-02 07:50:13,1,-73.97779846191406,40.75528335571289,-73.9710464477539,40.76502227783203,N,284
127462,id127462,1,2016-01-18 19:07:57,2016-01-18 19:17:34,1,-73.95186614990234,40.777645111083984,-73.97257232666014,40.74967956542969,N,577
353528,id353528,1,2016-05-18 07:50:08,2016-05-18 08:07:52,1,-73.95896911621094,40.7641487121582,-73.98136138916014,40.76443099975585,N,1064
1275969,id1275969,1,2016-02-24 21:04:19,2016-02-24 21:26:04,2,-73.97454833984375,40.76042175292969,-74.0023193359375,40.7295036315918,N,1305
59023,id059023,1,2016-02-10 17:07:48,2016-02-10 17:20:52,1,-73.9810791015625,40.68948364257813,-73.98308563232422,40.714012145996094,N,784
823495,id823495,2,2016-04-06 14:57:16,2016-04-06 15:01:38,6,-73.9775390625,40.78401947021485,-73.97245025634766,40.79016876220703,N,262
1044816,id1044816,1,2016-05-11 22:02:10,2016-05-11 22:04:31,1,-73.99557495117188,40.726558685302734,-74.00151824951173,40.72785949707031,N,141
1012577,id1012577,1,2016-03-18 15:06:25,2016-03-18 15:25:20,1,-73.9594497680664,40.81428527832031,-73.95171356201173,40.78610229492188,N,1135
175213,id175213,1,2016-03-05 20:39:20,2016-03-05 20:49:16,1,-73.99609375,40.72604370117188,-74.00812530517578,40.73899459838867,N,596
744987,id744987,1,2016-03-14 07:31:42,2016-03-14 07:39:04,1,-73.9588851928711,40.78127670288085,-73.96603393554686,40.79010009765625,N,442
966091,id966091,1,2016-04-29 23:16:08,2016-04-29 23:30:18,1,-73.97785186767578,40.76003646850585,-73.98094940185547,40.781883239746094,N,850
1286813,id1286813,2,2016-01-04 11:20:09,2016-01-04 11:30:09,2,-73.95681762695312,40.78110122680664,-73.97186279296875,40.76578140258789,N,600
1286139,id1286139,2,2016-04-30 12:51:06,2016-04-30 13:00:59,5,-73.98165893554686,40.7678108215332,-73.99767303466798,40.76184844970703,N,593
428706,id428706,2,2016-01-27 12:45:52,2016-01-27 13:12:13,1,-73.97494506835938,40.75599670410156,-74.00820922851562,40.71163940429688,N,1581
381511,id381511,2,2016-05-04 20:23:14,2016-05-04 20:35:01,1,-73.97959899902342,40.74974060058594,-73.99078369140625,40.72441864013672,N,707
1298509,id1298509,1,2016-01-03 17:32:12,2016-01-03 17:45:20,1,-73.95404052734375,40.78452682495117,-73.97450256347656,40.753414154052734,N,788
658796,id658796,1,2016-02-02 13:02:40,2016-02-02 13:21:25,1,-73.9495391845703,40.777076721191406,-74.01475524902342,40.714179992675774,N,1125
282830,id282830,2,2016-06-14 11:23:08,2016-06-14 11:25:38,1,-73.97811889648438,40.75395965576172,-73.97421264648438,40.75994110107422,N,150
188869,id188869,1,2016-05-06 04:45:52,2016-05-06 04:52:20,1,-73.97299194335938,40.75628662109375,-73.99320220947266,40.75465393066406,N,388
997267,id997267,2,2016-05-21 11:35:11,2016-05-21 11:42:49,1,-73.96417999267578,40.77006149291992,-73.97026824951173,40.75994110107422,N,458
1196254,id1196254,2,2016-03-29 07:46:25,2016-03-29 07:52:52,1,-73.98966979980467,40.756649017333984,-73.9773178100586,40.755619049072266,N,387
1222796,id1222796,2,2016-01-04 08:05:33,2016-01-04 08:11:15,1,-73.99488067626955,40.765769958496094,-73.98690032958984,40.76158142089844,N,342
78350,id078350,2,2016-02-18 17:51:56,2016-02-18 18:01:19,1,-73.96719360351562,40.763580322265625,-73.96305084228516,40.76921844482422,N,563
373291,id373291,1,2016-06-09 19:56:58,2016-06-09 20:15:01,1,-74.0020523071289,40.73953628540039,-73.99591827392578,40.72262954711913,N,1083
1199936,id1199936,1,2016-05-10 07:46:08,2016-05-10 07:58:09,1,-73.98873901367188,40.77402877807617,-73.98204803466798,40.75121688842773,N,721
489600,id489600,1,2016-05-23 20:36:57,2016-05-23 20:52:45,1,-73.99166107177734,40.751075744628906,-73.97872161865234,40.72412490844727,N,948
570765,id570765,2,2016-04-04 12:58:05,2016-04-04 13:12:53,4,-73.96556854248048,40.75282669067383,-73.98013305664062,40.75469207763672,N,888
555408,id555408,2,2016-04-14 18:09:24,2016-04-14 18:23:24,1,-73.96021270751955,40.78174591064453,-73.98101043701173,40.77323532104492,N,840
677186,id677186,2,2016-03-18 10:59:17,2016-03-18 11:00:56,1,-73.9708023071289,40.75796890258789,-73.96977233886719,40.75358963012695,N,99
312933,id312933,2,2016-02-20 12:31:40,2016-02-20 12:40:52,1,-73.9600830078125,40.80828857421875,-73.95638275146483,40.78316879272461,N,552
472453,id472453,2,2016-04-16 21:25:33,2016-04-16 21:36:20,1,-73.98899841308595,40.760250091552734,-73.97762298583984,40.76129913330078,N,647
526847,id526847,1,2016-02-05 02:25:18,2016-02-05 02:27:21,1,-73.98936462402342,40.72309494018555,-73.98751068115234,40.721534729003906,N,123
212211,id212211,2,2016-05-03 17:44:28,2016-05-03 17:57:19,2,-73.99403381347656,40.751136779785156,-73.99088287353516,40.74032211303711,N,771
254541,id254541,2,2016-04-26 07:28:53,2016-04-26 07:31:54,6,-73.9598617553711,40.770843505859375,-73.9598617553711,40.770843505859375,N,181
622302,id622302,1,2016-02-03 20:56:12,2016-02-03 21:09:47,1,-73.94979095458984,40.77293014526367,-73.9879379272461,40.72897338867188,N,815
278152,id278152,2,2016-03-04 11:40:25,2016-03-04 11:43:41,2,-74.00676727294923,40.73302841186523,-74.00985717773438,40.726261138916016,N,196
1053950,id1053950,1,2016-01-01 07:09:51,2016-01-01 07:21:16,1,-73.98358154296875,40.73812103271485,-73.9039077758789,40.721099853515625,N,685
347915,id347915,2,2016-03-19 20:47:13,2016-03-19 21:10:54,1,-74.00019073486328,40.73035430908203,-73.98682403564453,40.767555236816406,N,1421
1058654,id1058654,2,2016-01-03 11:48:33,2016-01-03 11:58:51,1,-73.9886703491211,40.75883102416992,-73.98329162597656,40.74787521362305,N,618
240200,id240200,2,2016-04-28 22:20:52,2016-04-28 22:33:23,3,-73.96452331542969,40.791690826416016,-73.96452331542969,40.791690826416016,N,751
258679,id258679,2,2016-05-04 23:23:15,2016-05-04 23:30:30,2,-73.94066619873048,40.81396865844727,-73.92176818847656,40.825626373291016,N,435
814723,id814723,2,2016-01-16 20:47:15,2016-01-16 20:57:54,3,-73.99176025390625,40.729488372802734,-73.98963165283203,40.73967742919922,N,639
1232719,id1232719,1,2016-03-04 07:54:49,2016-03-04 08:06:57,1,-73.95558929443358,40.78528213500977,-73.96825408935547,40.76514434814453,N,728
65826,id065826,1,2016-02-26 21:41:52,2016-02-26 22:01:40,3,-73.99353790283203,40.7596435546875,-73.99209594726562,40.717681884765625,N,1188
59161,id059161,2,2016-03-17 00:09:28,2016-03-17 00:17:54,1,-73.97478485107422,40.78792572021485,-73.95105743408203,40.82176971435547,N,506
102610,id102610,2,2016-04-01 11:30:04,2016-04-01 11:38:38,1,-73.97740936279298,40.749759674072266,-73.99105072021484,40.74219131469727,N,514
